/tmp/slurmd/job35588/slurm_script: line 23: activate: No such file or directory
Epoch: [1][5400/5838]	Batch Time 0.228 (0.291)	Data Load Time 0.066 (0.129)	Loss 2.5628 (2.4347)	Top-5 Accuracy 73.438 (74.314)
Epoch: [1][5500/5838]	Batch Time 0.269 (0.290)	Data Load Time 0.104 (0.128)	Loss 2.5385 (2.4349)	Top-5 Accuracy 62.500 (74.304)
Epoch: [1][5600/5838]	Batch Time 0.368 (0.290)	Data Load Time 0.206 (0.128)	Loss 2.4486 (2.4345)	Top-5 Accuracy 73.438 (74.324)
Epoch: [1][5700/5838]	Batch Time 0.238 (0.290)	Data Load Time 0.076 (0.128)	Loss 2.5268 (2.4345)	Top-5 Accuracy 71.875 (74.331)
Epoch: [1][5800/5838]	Batch Time 0.263 (0.289)	Data Load Time 0.101 (0.127)	Loss 2.4142 (2.4342)	Top-5 Accuracy 73.438 (74.351)
Validation: [0/157]	Batch Time 0.365 (0.365)	Loss 2.3624 (2.3624)	Top-5 Accuracy 71.875 (71.875)	
Validation: [100/157]	Batch Time 0.126 (0.132)	Loss 2.4113 (2.4019)	Top-5 Accuracy 73.438 (75.139)	

 * LOSS - 2.410, TOP-5 ACCURACY - 75.115, BLEU-4 - 0.5931109364241172


Epochs since last improvement: 1

Epoch: [2][0/5838]	Batch Time 0.360 (0.360)	Data Load Time 0.161 (0.161)	Loss 2.5984 (2.5984)	Top-5 Accuracy 70.312 (70.312)
Epoch: [2][100/5838]	Batch Time 0.163 (0.165)	Data Load Time 0.000 (0.002)	Loss 2.4753 (2.4443)	Top-5 Accuracy 75.000 (74.242)
Epoch: [2][200/5838]	Batch Time 0.163 (0.164)	Data Load Time 0.000 (0.001)	Loss 2.5203 (2.4357)	Top-5 Accuracy 73.438 (74.440)
Epoch: [2][300/5838]	Batch Time 0.163 (0.163)	Data Load Time 0.000 (0.001)	Loss 2.3440 (2.4330)	Top-5 Accuracy 81.250 (74.481)
Epoch: [2][400/5838]	Batch Time 0.163 (0.163)	Data Load Time 0.000 (0.001)	Loss 2.4506 (2.4336)	Top-5 Accuracy 67.188 (74.396)
Epoch: [2][500/5838]	Batch Time 0.162 (0.163)	Data Load Time 0.000 (0.000)	Loss 2.3528 (2.4340)	Top-5 Accuracy 79.688 (74.429)
Epoch: [2][600/5838]	Batch Time 0.164 (0.163)	Data Load Time 0.000 (0.000)	Loss 2.3884 (2.4320)	Top-5 Accuracy 78.125 (74.485)
Epoch: [2][700/5838]	Batch Time 0.163 (0.163)	Data Load Time 0.000 (0.000)	Loss 2.2973 (2.4328)	Top-5 Accuracy 81.250 (74.456)
